CellID;cellType;HIF1A;ATP1A2;FGFR3;LMO3;TGFBI;ANXA2;EGFR;MBP;SOX9;STMN2;dimension 1;dimension 2;dimension 3;Dataset
1001000254.A9;OPC;0;130.33649;0;0;0;247.1899;0;0;0;0;-6.4148717;0.32664555;7.4750023;Glioblastoma
1001000254.F1;OPC;0;249.88263;0;0;0;0;0;22.716602;3.7861004;0;-6.1921167;0.27259555;7.803989;Glioblastoma
1001000254.B5;Astrocyte;464.59943;4227.583;198.33777;364.07205;0;0;236.37515;0;255.39383;0;-5.3299713;1.6474801;-6.5812755;Glioblastoma
1001000254.H5;OPC;433.31168;66.66333;0;0;0;0;0;999.95;0;0;-6.411184;0.72431105;7.4332232;Glioblastoma
1001000254.A7;Neoplastic;0;2151.1013;3.6397653;611.4805;0;429.49228;3403.1804;0;411.29346;0;-5.4944015;6.6284084;2.2170937;Glioblastoma
1001000254.B8;Astrocyte;0;2320.9138;19.023884;237.79855;0;0;9.511942;0;38.047768;0;-5.6476536;1.2818493;-6.308609;Glioblastoma
1001000254.D9;Neoplastic;0;3455.381;104.15959;289.8354;0;0;81.516205;0;4.528678;0;-5.4840765;6.5472016;2.1530664;Glioblastoma
1001000254.A1;OPC;0;829.6261;379.7204;0;0;0;0;0;0;0;-6.225919;0.7030249;7.3237686;Glioblastoma
1001000254.H3;OPC;0;862.45044;0;0;0;0;0;31.608131;103.855286;0;-6.242516;0.16937707;7.3944697;Glioblastoma
1001000254.B3;OPC;0;4157.988;0;42.66592;0;0;34.90848;0;0;0;-6.3652687;0.24640997;7.414851;Glioblastoma
1001000254.F5;OPC;0;3620.9053;470.30676;0;0;0;0;50.226933;0;0;-6.303074;0.2893797;7.403935;Glioblastoma
1001000254.C2;Neoplastic;0;6175.7354;192.27072;153.81657;0;0;2868.6792;0;680.63837;0;-5.3964086;6.667449;2.1234028;Glioblastoma
1001000254.D4;OPC;0;0;0;0;0;0;0;95.72355;0;0;-6.519774;0.45119154;7.31923;Glioblastoma
1001000254.D12;Astrocyte;0;5315.299;118.89484;0;0;0;744.8412;0;0;0;-5.346133;1.6751323;-6.623787;Glioblastoma
1001000255.H1;Astrocyte;5.475237;1982.0358;0;0;0;0;0;0;134.14331;0;-5.585906;1.3220539;-6.4195876;Glioblastoma
1001000255.B4;Neoplastic;845.26306;2078.5786;993.1841;0;0;0;1333.2103;405.34207;90.28947;0;-5.2249107;6.7645254;2.0366037;Glioblastoma
1001000255.A10;OPC;0;2.6516197;0;0;0;0;864.428;567.4466;0;0;-6.3184795;0.11293959;7.550331;Glioblastoma
1001000255.F3;OPC;0;369.19116;321.85895;0;0;0;0;0;0;0;-6.260959;0.33969635;7.791708;Glioblastoma
1001000255.D4;OPC;68.514824;610.58795;0;0;0;0;0;0;0;0;-6.362239;0.8299827;7.3302774;Glioblastoma
1001000255.C11;OPC;12.3639965;1493.5707;136.00395;0;0;0;0;0;0;0;-6.373098;0.4667382;7.539199;Glioblastoma
1001000255.C2;Neoplastic;273.05386;1534.0105;411.11484;1379.0754;0;0;1511.0004;0;62.894432;0;-5.2508035;6.72746;2.0554695;Glioblastoma
1001000255.A12;OPC;745.8729;553.20496;0;53.41289;0;0;0;883.22034;0;0;-6.5449514;0.6997383;6.9164944;Glioblastoma
1001000255.G10;Astrocyte;0;967.90314;49.096535;0;0;0;26.301716;0;613.7067;0;-5.3013816;6.7006674;2.3009965;Glioblastoma
1.00E+20;OPC;0;24.221676;0;24.221676;0;0;0;16.147785;0;0;-6.0153;0.12997952;8.282516;Glioblastoma
1.00E+11;OPC;0;216.28796;0;27.035995;0;0;0;0;0;0;-6.1646514;0.2009666;7.981523;Glioblastoma
1001000255.B6;Astrocyte;650.5485;2714.216;25.693071;180.87921;0;0;217.87724;0;364.8416;0;-5.2798967;1.7123978;-6.6020665;Glioblastoma
1001000255.D2;OPC;0;3.743804;0;0;0;0;0;0;0;277.0415;-6.1898384;0.5057499;7.5464478;Glioblastoma
1001000255.G1;Neoplastic;953.02136;1244.4858;0;1785.3899;0;1173.9922;0;0;14.912141;0;-5.3392105;6.674161;2.0636349;Glioblastoma
1001000255.A1;Astrocyte;52.274143;509.67288;0;106.72637;0;442.15213;23.958982;0;925.6879;0;-5.276581;6.6762576;2.0738087;Glioblastoma
1001000255.A6;OPC;0;1058.5282;0;0;0;0;1985.9113;0;0;0;-6.0901823;0.1277879;8.159632;Glioblastoma
1001000255.D8;Astrocyte;305.085;4570.5615;0;4.5705614;0;0;15.996965;25.138088;0;0;-5.3077197;1.6640801;-6.701575;Glioblastoma
1001000255.D1;OPC;406.97372;75.87646;0;0;0;0;0;0;0;0;-6.181847;0.21136405;8.036971;Glioblastoma
1001000255.F7;Astrocyte;0;2364.3818;292.38922;0;0;0;187.70667;0;0;0;-5.5847363;1.3636333;-6.402499;Glioblastoma
1001000255.F4;OPC;0;67.382416;5.6152015;0;0;0;207.76245;0;0;0;-6.1715355;0.44502842;7.648975;Glioblastoma
1001000255.B8;Astrocyte;0;465.67297;1942.7295;0;0;0;0;0;14.55228;0;-5.360837;1.6330179;-6.620933;Glioblastoma
1001000255.B12;OPC;15.985705;3.552379;0;0;0;0;0;10.657137;0;0;-6.5078773;0.6668921;6.947824;Glioblastoma
1001000255.F5;OPC;0;135.16985;0;43.25435;0;0;1530.1226;0;0;0;-6.306896;0.36073264;7.7806563;Glioblastoma
1001000255.G3;OPC;0;215.3559;0;0;0;0;0;1884.3641;0;0;-6.2438226;0.24838485;7.793535;Glioblastoma
1001000255.B5;Astrocyte;375.8708;21.356297;461.296;1717.0461;0;0;0;0;0;0;-5.645486;1.3064897;-6.3049154;Glioblastoma
1001000255.H8;Astrocyte;0;1624.4797;0;818.7378;0;0;0;0;20.422031;0;-5.38783;1.5956129;-6.595044;Glioblastoma
1.00E+14;Astrocyte;1307.3042;6139.8774;276.57104;0;0;0;912.00995;0;64.7581;0;-5.4969006;1.431577;-6.513005;Glioblastoma
1001000255.D5;Neoplastic;0;1039.0891;0;0;0;0;243.39024;0;1064.0522;0;-5.525977;6.7718463;2.3848844;Glioblastoma
1001000255.F10;Neoplastic;0;2358.7097;56.684612;66.13205;0;713.2814;253.50618;0;222.01472;0;-5.3750134;6.540391;2.5042076;Glioblastoma
1001000255.G5;Astrocyte;0;3355.1772;61.32845;0;0;0;54.94007;1.2776761;118.823875;0;-5.2421937;1.7120979;-6.7368693;Glioblastoma
1001000255.C9;OPC;0;51.91539;0;0;0;0;0;28.841883;0;0;-6.06722;0.14976141;8.226602;Glioblastoma
1.00E+21;OPC;0;1927.9204;58.421833;0;0;0;0;2982.759;0;0;-6.041365;0.12184033;8.229727;Glioblastoma
1001000255.F8;Neoplastic;0;815.1278;167.91022;3.0529132;0;0;1044.0963;906.7152;1047.1492;0;-5.6729736;5.8610544;2.2836456;Glioblastoma
1001000255.C10;Astrocyte;0;2671.898;3470.8044;0;0;0;0;8.876738;2583.1306;0;-5.646458;1.2953339;-6.305763;Glioblastoma
1001000255.A2;Astrocyte;0;2943.7822;154.46867;394.16144;0;0;0;0;99.42811;0;-5.3999605;1.5780288;-6.6009855;Glioblastoma
1.00E+18;Astrocyte;0;3978.5884;119.74935;219.35396;0;0;377.1545;0;22.383057;0;-5.316355;1.656922;-6.6922326;Glioblastoma
1.00E+17;Astrocyte;0;5488.495;838.49054;925.7446;0;0;0;0;151.09856;0;-5.287344;1.6975076;-6.6960588;Glioblastoma
1001000255.D9;OPC;363.44202;121.14734;156.7789;0;0;0;247.04555;0;0;0;-6.236676;0.5088969;7.5920873;Glioblastoma
1001000255.G8;OPC;0;0;0;0;0;0;0;0;3.6920395;0;-6.130777;0.2023319;7.9275208;Glioblastoma
1001000255.G12;Neoplastic;0;4604.693;611.11664;298.4523;0;0;10431.619;0;14.212015;0;-4.9685893;5.050555;2.4347844;Glioblastoma
1001000255.A4;Astrocyte;0;2251.3528;207.21944;66.91461;0;0;1845.5481;0;820.2436;0;-5.5899167;1.3231157;-6.4135118;Glioblastoma
1001000255.A7;OPC;0;1220.4943;8.405607;0;0;0;0;0;0;0;-6.340091;0.19856916;7.359318;Glioblastoma
1.00E+15;Astrocyte;0;2326.4023;435.01834;0;0;0;0;0;69.35075;0;-4.7920823;4.81621;2.5407677;Glioblastoma
1001000255.D12;Neoplastic;0;185.97495;71.85396;2.1133518;0;0;7618.633;0;1005.95544;0;-5.465624;6.655774;2.4044461;Glioblastoma
1001000255.G4;OPC;0;0;0;0;0;0;0;0;0;0;-5.9743958;0.16358042;7.4199777;Glioblastoma
1001000255.D3;OPC;0;272.14264;0;0;0;0;0;0;0;0;-6.0590515;0.12809491;8.244937;Glioblastoma
1001000255.H5;OPC;16.601528;0;89.92495;467.6097;0;0;0;978.10675;0;0;-6.347432;0.36873326;7.696349;Glioblastoma
1001000255.B3;OPC;0;0;3.7453463;0;0;0;0;0;0;0;-6.044634;0.13508861;8.298852;Glioblastoma
1001000258.G2;Endothelial;0;1041.3185;0;0;728.1544;2157.5657;0;0;0;0;-5.2205653;-6.3784623;0.73803747;Glioblastoma
1.00E+11;Immune cell;169.72772;0;0;0;0;732.5091;0;26.799114;0;0;7.186918;-1.7149593;0.65723026;Glioblastoma
1001000258.D2;Endothelial;0;0;0;0;0;860.44696;11.472627;0;5.7363133;0;-5.299002;-6.2706804;0.6283486;Glioblastoma
1001000258.F11;Neoplastic;4.5839596;0;0;0;0;0;458.39597;0;13.75188;0;-5.198069;4.5637627;2.871781;Glioblastoma
1001000258.C8;Immune cell;0;0;0;0;1201.464;98.58166;0;0;0;0;7.1653724;-1.9627774;1.0054495;Glioblastoma
1001000258.D12;Neoplastic;2.0722768;0;49.734646;0;0;0;1811.17;0;31.084152;0;-5.550718;3.2113006;4.161487;Glioblastoma
1001000258.C12;Neoplastic;333.49576;0;0;84.66991;0;368.0549;17.279573;0;212.53874;0;-5.280943;2.7697372;4.110639;Glioblastoma
1001000258.H5;Neoplastic;72.36092;0;0;2.3342235;0;0;1400.534;338.4624;382.81265;0;-5.5439596;2.8757484;4.311724;Glioblastoma
1001000258.A12;Neoplastic;260.6966;0;0;0;0;42.112526;6.016075;0;118.31614;0;-5.5660763;3.2840443;4.01744;Glioblastoma
1001000258.G1;Neoplastic;455.19586;2.1779706;34.84753;0;0;4.3559413;1640.012;0;28.31362;0;-5.3169103;2.6058564;4.1871276;Glioblastoma
1001000258.H11;Neoplastic;7.639069;0;0;0;0;0;10.694697;0;342.23032;847.9367;-5.279835;3.1074963;3.912835;Glioblastoma
1001000258.H1;Neoplastic;2117.5479;0;0;0;2.395416;0;1640.8601;0;0;0;-5.18115;4.557902;2.6829011;Glioblastoma
1001000258.F12;Neoplastic;85.9189;0;184.47293;0;0;0;2441.1077;0;0;813.7026;-5.482174;3.4219785;3.896515;Glioblastoma
1.00E+21;Immune cell;0;0;0;0;0;5699.3555;0;0;0;0;7.0703926;-2.212167;0.1535506;Glioblastoma
1001000258.B9;Neoplastic;734.922;0;0;0;0;0;623.00494;0;831.91675;41.03625;-5.535693;2.7459228;4.410417;Glioblastoma
1001000258.G10;Neoplastic;0;0;0;1072.6777;0;0;0;0;21.515026;0;-5.3024907;4.443846;2.9527032;Glioblastoma
1001000258.F7;Neoplastic;191.54718;396.6552;0;1.6951077;0;172.90099;0;0;15.25597;94.92603;-5.4810452;2.7204223;4.349947;Glioblastoma
1001000258.A7;Immune cell;45.820816;0;0;0;6.5458307;0;0;124.37078;0;0;7.150544;-1.7270148;0.60472286;Glioblastoma
1001000258.B11;Immune cell;0;0;0;0;306.76508;6977.402;0;96.24002;0;0;7.1603813;-1.7375244;0.61314374;Glioblastoma
1001000258.C9;Neoplastic;278.66068;0;0;0;0;0;8.4442625;491.4561;1460.8574;0;-5.3631916;2.9243116;4.0930037;Glioblastoma
1.00E+16;Immune cell;2420.9648;0;0;0;0;511.97876;0;0;0;0;5.934849;-4.2108593;0.005817978;Glioblastoma
1001000258.G11;Neoplastic;0;0;0;0;0;0;27224.574;0;0;1894.5658;-5.318295;4.3175087;3.0097356;Glioblastoma
1001000258.G9;Neoplastic;0;0;16.244024;19.492828;0;0;3874.1997;0;66.6005;0;-5.4667854;2.662033;4.3573546;Glioblastoma
1001000258.F10;Neoplastic;0;0;0;50.443905;0;0;0;0;5784.2344;0;-4.748617;4.879769;2.64402;Glioblastoma
1001000258.H10;Neoplastic;0;0;0;0;0;0;332.2779;519.1842;45.68821;0;-5.5312314;3.1201723;4.1971354;Glioblastoma
1.00E+20;Immune cell;0;0;0;0;0;1209.2804;0;0;0;0;7.1483164;-1.9405067;0.87997055;Glioblastoma
1.00E+17;Neoplastic;0;0;0;0;0;0;0;0;368.96606;176.39168;-5.339132;2.978325;4.0392027;Glioblastoma
1.00E+13;Neoplastic;37.381233;0;0;0;393.31558;165.77765;3619.4785;191.78198;141.39857;749.24994;-5.4692945;2.7279263;4.380833;Glioblastoma
1001000258.D7;Neoplastic;21.875296;0;58.33412;0;0;0;2390.2407;61.250828;268.33698;0;-5.492336;2.8610985;4.3441696;Glioblastoma
1001000258.H2;Immune cell;0;0;0;0;43.038933;4375.6245;0;0;0;0;7.1874137;-1.888268;0.8728251;Glioblastoma
1001000258.F6;Neoplastic;0;0;0;0;0;0;7323.7646;0;500.29794;327.06046;-5.5839157;2.9131074;4.4925027;Glioblastoma
1.00E+21;Oligodendrocyte;0;0;0;0;0;0;0;19199.848;0;0;-5.950876;-16.085691;2.9872487;Glioblastoma
1001000259.F5;Immune cell;0;0;0;0;595.9233;4910.0005;0;71.30706;0;0;7.200861;-1.678479;0.6361435;Glioblastoma
1001000259.G3;Neoplastic;3.1143577;0;0;0;0;0;2211.1938;373.72293;339.465;0;-5.6792645;0.06057057;7.27441;Glioblastoma
1001000259.G4;Immune cell;1362.2472;0;0;0;0;0;1.6755807;0;0;0;-5.6610327;0.056882966;7.2721205;Glioblastoma
1001000259.H5;Immune cell;284.72348;0;0;0;141.14497;1486.8893;0;231.18575;0;0;6.9953723;-2.870644;0.9375532;Glioblastoma
1001000259.A12;Neoplastic;212.46938;25.753864;0;0;0;571.4139;1894.5186;268.80597;436.20605;0;-5.2784443;2.7947278;4.1209264;Glioblastoma
1001000259.B5;Immune cell;113.282974;0;0;0;2272.968;1746.7504;0;0;0;0;7.2566094;-2.1862562;1.1235863;Glioblastoma
1001000259.F4;Neoplastic;137.19142;0;0;0;0;0;1602.5127;0;55.460365;0;-5.501377;2.5327857;4.319043;Glioblastoma
1001000259.D6;Immune cell;22.73738;0;0;0;197.05728;0;0;7.579126;0;0;6.409075;-3.2470431;-0.40275472;Glioblastoma
1001000259.G6;Neoplastic;480.3465;0;0;10.8552885;0;268.6684;944.4101;0;10.8552885;276.80984;-5.453236;2.6462698;4.35758;Glioblastoma
1.00E+13;Immune cell;259.5129;0;0;0;327.48056;910.3548;0;0;0;0;7.5193124;-2.661466;0.504963;Glioblastoma
1001000259.B7;Neoplastic;241.00604;0;0;0;0;435.0793;1227.8623;0;116.69766;0;-5.4481826;2.7622097;4.2831893;Glioblastoma
1001000259.F2;Neoplastic;32.839508;0;0;0;0;0;1309.4755;0;710.15436;706.04944;-5.3359127;2.7237859;4.182668;Glioblastoma
1001000259.C9;Neoplastic;431.8735;0;0;2.4749198;0;0;0;0;27.224117;0;-5.3634973;2.665116;4.2773447;Glioblastoma
1001000259.A4;Neoplastic;174.1517;0;0;0;0;0;3946.2776;0;50.503994;135.83833;-5.4561124;2.5812018;4.3389955;Glioblastoma
1001000259.C4;Neoplastic;600.9019;0;0;0;0;0;1915.19;186.48682;272.32996;57.722107;-5.3692603;2.7382379;4.162965;Glioblastoma
1001000259.D12;Neoplastic;0;0;0;0;0;0;2705.1396;0;0;0;6.461452;-2.8216283;1.3546562;Glioblastoma
1001000259.A10;Neoplastic;434.24768;0;0;0;0;0;1222.614;0;193.86057;677.2196;-5.4684634;2.9026866;4.252167;Glioblastoma
1001000259.G9;Neoplastic;0;0;0;0;0;1647.8989;0;0;0;0;-5.441374;2.6298337;4.888041;Glioblastoma
1001000259.G10;Neoplastic;48.565144;0;0;0;0;3103.3127;106.843315;0;24.282572;72.84772;-5.465402;2.6602023;4.7809315;Glioblastoma
1001000259.F9;Endothelial;0;2139.1685;0;0;991.076;319.79486;0;0;0;0;-5.6029096;-5.791733;0.079436615;Glioblastoma
1001000259.C2;Neoplastic;26.98986;0;0;493.91446;0;0;1624.7897;87.71705;37.785805;603.2234;-5.5355806;2.8191178;4.4488406;Glioblastoma
1001000259.B8;Oligodendrocyte;0;0;0;0;0;674.6267;0;13002.42;0;0;-5.969407;-16.066597;2.947081;Glioblastoma
1001000259.B2;Immune cell;0;0;0;0;1713.9062;854.8782;0;0;0;0;7.20981;-2.0024633;1.0702167;Glioblastoma
1001000259.H2;Neoplastic;1059.1494;0;0;0;0;0;543.8875;0;66.05921;0;-5.368427;5.2141747;2.5622315;Glioblastoma
1.00E+20;Immune cell;16.537672;0;0;0;6391.8105;3044.999;0;0;0;0;8.526865;-2.9369073;1.6283878;Glioblastoma
1001000259.B10;Neoplastic;0;0;0;11.12931;0;0;1374.4697;0;202.18246;278.23273;-5.268672;2.8453233;4.049347;Glioblastoma
1001000259.F3;Neoplastic;0;0;0;0;0;0;2.4188125;0;0;0;-5.358278;2.9737778;4.0831194;Glioblastoma
1.00E+11;Neoplastic;1013.9899;0;0;0;0;2.25081;3763.3542;0;219.45398;467.0431;-5.556629;2.8439016;4.5291305;Glioblastoma
1001000259.D7;Neoplastic;57.439903;0;0;0;0;0;344.63943;0;358.9994;0;-5.354513;2.7252018;4.1886034;Glioblastoma
1001000259.H6;Immune cell;588.7862;0;0;0;471.7176;113.625404;0;0;0;0;7.192531;-2.0745265;1.0484815;Glioblastoma
1001000259.C10;Neoplastic;50.09405;0;0;0;0;0;1673.1414;25.047026;90.1693;85.15989;-5.525713;2.8591542;4.3690453;Glioblastoma
1001000259.C6;Immune cell;387.18088;0;0;0;2195.6587;289.1604;0;132.32764;0;0;6.7408633;-4.8625546;-0.37472892;Glioblastoma
1001000259.B6;Neoplastic;196.5866;0;0;146.47629;0;0;0;154.18556;212.00514;1000.92126;-5.5971017;2.9024348;4.4969206;Glioblastoma
1001000259.F11;Neoplastic;0;269.9094;0;0;0;0;273.99893;0;2.044768;0;-5.381514;2.7871263;4.203051;Glioblastoma
1001000259.A6;Neoplastic;251.88242;0;0;0;0;64.3104;249.20282;0;940.5397;2.6796002;-5.386048;2.6493492;4.2849636;Glioblastoma
1001000259.D11;Immune cell;34.637707;0;0;0;15.744411;170.03964;0;0;0;0;7.2286396;-1.7398149;0.6616471;Glioblastoma
1001000259.F8;Immune cell;14.370397;0;0;0;21.555595;14.370397;0;0;0;0;7.1275578;-1.72196;0.66415215;Glioblastoma
1001000259.C1;Neoplastic;0;0;0;0;0;0;11.222607;0;554.7174;1186.3899;-5.284552;4.1250467;3.2032118;Glioblastoma
1001000259.F10;Immune cell;0;0;0;0;0;0;0;447.79218;0;0;7.0037303;-2.3557634;0.57389235;Glioblastoma
1.00E+16;Neoplastic;351.14517;0;0;0;0;14.68668;1098.8307;0;68.09279;0;-5.4360757;2.6306689;4.28024;Glioblastoma
1001000259.D2;Neoplastic;0;0;0;0;0;0;329.71158;25.362429;246.01556;0;-5.508743;2.7752583;4.3377686;Glioblastoma
1001000259.H1;Neoplastic;0;0;0;0;0;0;177.1087;0;542.3954;1181.6471;-5.5112667;3.412805;3.9359171;Glioblastoma
1001000259.G12;Neoplastic;3263.2612;0;0;0;0;0;233.32156;0;35.64635;0;-5.211259;4.427049;2.9322145;Glioblastoma
1001000259.G11;Neoplastic;440.036;0;0;0;0;113.41135;544.37445;0;54.437447;830.171;-5.5284576;2.7483613;4.6191015;Glioblastoma
1001000259.G7;Immune cell;1260.4271;0;0;0;994.96045;2233.805;0;0;0;0;7.4003396;-2.8074255;0.70444155;Glioblastoma
1001000259.D5;Neoplastic;734.99884;0;0;413.16504;0;171.06482;852.4247;0;18.846125;42.041355;-5.376636;2.6886525;4.2607336;Glioblastoma
1.00E+17;Neoplastic;0;0;0;0;0;401.11124;63.13788;0;562.6699;0;-5.5488763;3.0014174;4.230208;Glioblastoma
1.00E+19;Immune cell;2206.1453;0;0;0;685.28766;1154.1687;0;156.29367;0;0;6.5051723;-3.592978;0.08234233;Glioblastoma
1001000259.D4;Immune cell;325.5691;0;0;2.9068668;10365.888;6557.8916;0;0;0;0;7.986976;-2.676758;1.5553643;Glioblastoma
1001000259.C7;Immune cell;2003.8352;0;0;0;0;6935.4053;0;0;0;0;7.1266484;-1.7777821;0.70662004;Glioblastoma
1001000259.H4;Neoplastic;0;0;0;0;0;272.9857;1140.6055;0;163.79141;85.45639;-5.526001;2.878512;4.363275;Glioblastoma
1001000259.G1;Neoplastic;423.25116;0;0;0;0;0;4786.769;142.52336;109.411865;251.93523;-5.588131;2.9105065;4.50173;Glioblastoma
1001000259.H3;Immune cell;0;0;0;0;0;2497.4216;0;0;0;0;7.130775;-1.699836;0.65868914;Glioblastoma
1001000260.G9;Neoplastic;6.2327237;0;0;0;0;0;2091.0789;0;60.769054;0;-5.527879;3.2220533;4.0611863;Glioblastoma
1001000260.B2;Neoplastic;207.96954;0;0;0;0;3.5856817;3757.7944;0;523.5095;258.16907;-5.5124393;3.2112145;4.0840497;Glioblastoma
1001000260.F2;Neoplastic;18.46786;0;0;0;0;0;3892.1016;11.542413;258.55005;0;-5.3705454;2.6210709;4.25413;Glioblastoma
1001000260.A5;Neoplastic;14.377387;0;0;0;0;0;354.6422;0;541.5483;251.60428;-5.4448323;2.6884308;4.331208;Glioblastoma
1.00E+16;Immune cell;671.4836;0;0;0;987.8023;1132.088;0;61.043964;0;0;7.757883;-2.666326;1.2344649;Glioblastoma
1001000260.D5;Neoplastic;47.448647;0;0;0;0;298.53107;502.16486;0;476.4635;0;-5.3901916;2.7823367;4.2221875;Glioblastoma
1001000260.A10;Neoplastic;370.35965;0;0;0;0;0;374.21756;0;650.05835;271.98288;-5.5637846;3.2745626;4.0301847;Glioblastoma
1001000260.H9;Neoplastic;0;0;0;2230.5347;0;0;634.1232;1070.854;44.4133;0;-5.3023367;4.0483255;3.26096;Glioblastoma
1001000260.B4;Neoplastic;651.0363;0;0;0;0;642.79535;164.81932;0;263.7109;90.65063;-3.4946206;6.647905;2.4755013;Glioblastoma
1.00E+11;Neoplastic;894.1819;0;0;7.4308743;0;0;6715.033;0;210.54144;762.9031;-5.5727897;2.8390205;4.520043;Glioblastoma
1.00E+18;Neoplastic;140.14445;0;4.5207887;0;0;0;6017.17;0;61.784115;76.85341;-5.571743;2.8553724;4.52867;Glioblastoma
1001000260.A7;Neoplastic;51.378033;0;0;0;2.446573;0;2551.7756;100.309494;288.69562;122.32865;-5.520245;2.8658226;4.2456393;Glioblastoma
1001000260.C11;Neoplastic;6.40875;252.0775;0;741.27875;0;0;1095.8962;0;890.8163;0;-5.462975;2.7983305;4.2946925;Glioblastoma
1001000260.D10;Endothelial;643.5863;1841.9884;0;0;776.7421;3151.3538;0;0;0;0;-5.2045937;-6.393809;0.7530831;Glioblastoma
1001000260.A1;Neoplastic;0;0;0;0;0;416.69485;89.447586;0;58.904507;0;-5.4386287;2.59801;4.3397384;Glioblastoma
1.00E+15;Neoplastic;633.21027;0;0;0;0;0;2114.2783;0;315.83853;447.69345;-5.5685143;3.0866797;4.2919893;Glioblastoma
1001000260.C2;Immune cell;0;0;0;0;1195.5973;468.3783;0;30.814362;0;0;7.152283;-1.7397317;0.61809367;Glioblastoma
1001000260.B6;Neoplastic;237.72177;528.5065;0;0;0;0;1035.7877;0;333.235;2.122516;-5.4704065;2.750784;4.335439;Glioblastoma
1001000260.C9;Immune cell;0;0;0;0;467.0697;0;0;0;0;0;7.151888;-1.7117045;0.602708;Glioblastoma
1001000260.G5;Neoplastic;338.5782;0;30.625162;0;0;13.611183;8005.077;0;120.79925;0;-5.6164565;2.9724042;4.434013;Glioblastoma
1.00E+13;Neoplastic;19.274817;0;0;0;0;0;2467.1765;0;237.72275;552.54474;-5.420079;3.8034842;3.5040092;Glioblastoma
1001000260.B12;Neoplastic;2.5849946;0;0;0;0;0;17479.734;0;240.4045;356.72925;-5.5621214;2.8662534;4.4847207;Glioblastoma
1001000260.F5;Immune cell;608.29895;0;0;0;2646.4954;2208.0461;0;94.799835;0;0;7.2554264;-1.7617869;0.7265765;Glioblastoma
1001000260.B8;Immune cell;2486.9243;0;0;0;7435.135;59.822926;0;0;0;0;7.103106;-1.8668126;0.94123745;Glioblastoma
1001000260.D12;Neoplastic;294.9811;0;0;0;0;0;2214.6995;0;152.17279;0;-5.4397087;2.8116438;4.26562;Glioblastoma
1001000260.B10;Neoplastic;0;0;0;0;0;0;3104.9272;0;11.6434765;254.86276;-5.4026294;2.6064203;4.2939177;Glioblastoma
1.00E+17;Immune cell;1169.7643;0;0;0;2038.0894;1111.2761;0;0;0;0;7.039449;-2.2126012;0.24431816;Glioblastoma
1001000260.G7;Neoplastic;0;0;0;0;0;0;1308.7256;0;0;0;-5.2787046;4.3634005;3.0376716;Glioblastoma
1001000260.B1;Neoplastic;0;13.502414;474.83487;0;0;810.14484;1429.0055;0;6.751207;0;-5.3379207;2.6247272;4.2693763;Glioblastoma
1001000260.H8;Immune cell;88.97075;0;0;0;1361.0121;26.450764;0;0;0;0;7.308157;-2.0466447;1.0909683;Glioblastoma
1001000260.F10;Immune cell;0;0;0;0;36.442318;118.43754;0;0;0;0;7.1787405;-1.8833263;0.9157296;Glioblastoma
1001000260.A6;Immune cell;0;0;0;0;0;0;0;0;0;0;6.3563147;-2.89864;-0.653228;Glioblastoma
1.00E+20;Immune cell;35.898308;0;0;0;1567.5594;366.16272;0;0;0;0;7.3200607;-3.062899;1.0002506;Glioblastoma
1001000260.F7;Neoplastic;0;0;237.0498;0;0;0;3808.9595;0;0;231.66231;-5.3930593;3.9400947;3.3800998;Glioblastoma
1001000260.C7;Immune cell;0;0;0;0;5941.2715;176.2681;0;0;0;0;7.0320973;-1.7373345;0.47627515;Glioblastoma
1001000260.D6;Neoplastic;164.38078;0;0;0;0;1323.4761;0;160.1659;25.289352;0;-3.9057703;6.870979;3.3226275;Glioblastoma
1001000260.B5;Neoplastic;0;0;0;0;0;24.423603;7754.494;0;187.24762;718.461;-5.5744896;2.8853528;4.5248914;Glioblastoma
1001000260.A8;Immune cell;82.950035;0;0;0;717.5178;4.147502;0;203.22758;0;0;7.229396;-1.718569;0.6655709;Glioblastoma
1001000260.H11;Neoplastic;0;0;0;0;0;0;0;0;0;1829.5554;-5.3155327;4.373518;2.9679706;Glioblastoma
1001000260.C4;Immune cell;203.46315;0;0;0;10.708588;803.14404;0;0;0;0;6.7836356;-2.1834342;1.6621126;Glioblastoma
1001000260.F3;Immune cell;0;0;0;0;346.28143;42.525787;0;0;0;0;7.131612;-1.7553474;0.58027905;Glioblastoma
1001000260.D4;Neoplastic;0;0;0;0;0;133.57;5903.443;0;126.54001;349.74252;-5.641665;2.956231;4.5040817;Glioblastoma
1001000260.G3;Neoplastic;0;0;0;0;0;0;0;0;134.88602;0;-5.255197;4.3803635;2.9861271;Glioblastoma
1001000260.A2;Neoplastic;0;0;0;0;0;0;569.84204;0;864.26044;0;-5.466148;2.782945;4.333146;Glioblastoma
1001000260.C6;Neoplastic;184.1933;0;0;0;0;14.618515;2129.9177;0;52.626656;472.17804;-5.4254766;2.6595342;4.2687044;Glioblastoma
1001000260.F1;Neoplastic;608.4332;0;0;0;0;132.1063;1259.6614;7.4426084;98.614555;0;-5.493646;2.6864946;4.3988204;Glioblastoma
1001000260.B11;Neoplastic;513.02325;0;0;0;0;0;2877.559;0;121.50551;3.857318;-5.6741123;2.966689;4.541359;Glioblastoma
